"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E2P69_RS07350",85.94100177717,2.89082207957831,0.74243113028571,3.89372422795073,9.87168687758845e-05,0.000275943462048026
"E2P69_RS07355",238.601813514788,0.586682558714853,0.426732282761663,1.37482581565671,0.169185452588999,0.236621024188443
"E2P69_RS07360",243.36038965011,-1.03489951311643,0.690340095188304,-1.49911546544915,0.133843680153792,0.194711466238401
"E2P69_RS07365",54.0299655268165,-3.87573352513667,0.92676436672564,-4.18200533413909,2.88949189073697e-05,8.75253361812326e-05
"E2P69_RS07370",620.267029741073,0.0760029949687053,0.308287191746884,0.246533093178606,0.805269590142921,0.848130942272781
"E2P69_RS07375",127.106098684393,-0.248424963002525,0.519555344129567,-0.47814918239119,0.632544028767474,0.703295750084498
"E2P69_RS07385",100.533610865894,0.150821141171287,0.733907844359426,0.205504195561403,0.837178220468884,0.873664952341527
"E2P69_RS07390",1037.09127680605,-2.5733928691192,0.256048433409865,-10.050414426867,9.14818809327042e-24,1.45985453672304e-22
"E2P69_RS07395",222.90511366075,-0.894478457829073,0.478236442243369,-1.87036866875545,0.061432639718387,0.0978084649950619
"E2P69_RS07400",653.494239952979,0.155354421039552,0.388314099551687,0.400074118397737,0.689101926403168,0.753661627966938
"E2P69_RS07405",603.794465167566,-0.194236155118128,0.387266382537597,-0.501556974414818,0.615979191104693,0.689664873911572
"E2P69_RS07410",80.1997168517842,0.103500625996496,0.891137592848558,0.116144383120066,0.907538114163687,0.931249127174333
"E2P69_RS07415",392.656318330463,2.05132101894948,0.420571002919038,4.87746659829604,1.07457037284639e-06,3.95719328285163e-06
"E2P69_RS07420",440.010931978082,2.28255265384525,0.451221133770157,5.05861202637714,4.2231911828549e-07,1.64082008177152e-06
"E2P69_RS07425",248.514745700693,1.09349375884387,0.410784985278616,2.66196136185991,0.00776867955001365,0.0154299238558926
"E2P69_RS07430",118.22292005658,1.84275849727533,0.957829337575798,1.92389022238473,0.0543683450788977,0.087871229046802
"E2P69_RS07435",93.9218969242612,2.53906889468507,0.76749403265329,3.30825880939725,0.000938780092545387,0.00223941528376377
"E2P69_RS07440",5886.90195322485,1.86802000869735,0.240493709470497,7.76743812888173,8.0089437590685e-15,6.9639354397746e-14
"E2P69_RS07445",12333.0550725425,0.889523843471908,0.256919921079134,3.46226108016718,0.000535657265087367,0.00133194776662023
"E2P69_RS07450",1178.16317872547,-0.262205745617652,0.2847717496638,-0.920757574890103,0.357177009313407,0.445729811964262
"E2P69_RS07455",8166.23988497983,0.693441039257849,0.219838564974472,3.15431934946615,0.00160872941589777,0.0036977693251734
"E2P69_RS07460",3813.06368737014,0.453969836000717,0.209731870175649,2.16452480789171,0.0304240947713282,0.0524271223510889
"E2P69_RS07465",221.338373767523,-1.79415521102191,0.435517943339313,-4.11958964828249,3.79547734153142e-05,0.00011291545091056
"E2P69_RS07470",645.897954867013,-1.52955515341846,0.301585366744324,-5.07171541487679,3.94245657021111e-07,1.5389251747825e-06
"E2P69_RS07480",2673.03756145681,-0.556165368201468,0.257406287640878,-2.16065183682462,0.0307222439701514,0.0528752669982151
"E2P69_RS07490",5000.14596128961,0.120745817019005,0.215520863899382,0.560251173990172,0.57530812608514,0.654151882376361
"E2P69_RS07495",2732.01844752862,-2.54496304506816,0.360822141425989,-7.05323413638177,1.74806339388881e-12,1.21547312780416e-11
"E2P69_RS07500",3871.53600510289,0.149315688951273,0.213040002743036,0.70088099431436,0.483377286251889,0.572927261593374
"E2P69_RS07505",803.286738709617,0.29671589554093,0.398952177103326,0.743738003124325,0.457034993505643,0.547784387899569
"E2P69_RS07510",2873.96324443269,0.708007727368967,0.374093684907616,1.89259470537123,0.0584117884190945,0.0937153693241636
"E2P69_RS07515",2532.35686694272,1.15322071754404,0.288027611417976,4.00385474110162,6.2318638071543e-05,0.000179748703301923
"E2P69_RS07520",3870.09300222668,1.16869471861785,0.293463980047178,3.98241282773431,6.82191497011702e-05,0.000195683717978908
