"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E2P69_RS12620",312.761272493759,0.354965578630283,0.34269171153775,1.03581606055617,0.30028796341236,0.540479486658879
"E2P69_RS12625",86.3056437418157,0.784136578238247,0.538809366023772,1.45531356298593,0.145582473506073,0.349616260505724
"E2P69_RS12630",400.21522796129,-0.354169167425224,0.273998600171498,-1.2925948059718,0.196151236970926,0.417295173821601
"E2P69_RS12635",3594.12917105029,-0.228216509125317,0.212201797339798,-1.07546925608682,0.282164689474112,0.521615501748842
"E2P69_RS12640",661.278122883909,0.271010806065691,0.299429012216847,0.905092008483882,0.365416645473597,0.606882170460943
"E2P69_RS12645",1446.61886150056,0.316448159320281,0.239521008410369,1.32117078756663,0.186444424347627,0.405208949399562
"E2P69_RS12650",481.336847272719,0.292396143558299,0.271664285025237,1.07631425872244,0.28178673382375,0.521615501748842
"E2P69_RS12655",14775.335517512,-0.578419483707292,0.201217409357483,-2.8745995962987,0.00404540159207354,0.0261024721774269
"E2P69_RS12660",1458.98228250847,0.309519180114276,0.225600035242434,1.37198196703143,0.170069051629045,0.38333542475312
"E2P69_RS12665",314.651497005793,0.509651723783814,0.341857453011221,1.49083110312381,0.136005843563414,0.334270370846213
"E2P69_RS12670",539.082677114774,0.148865069934573,0.346326206238215,0.429840616312408,0.667311585193199,0.836775901123818
"E2P69_RS12675",109.215447829326,0.709687815506162,0.469875142820739,1.51037531214311,0.13094768445031,0.326027344394658
"E2P69_RS12680",87.7637572869705,0.797129755689423,0.528087784120446,1.50946448613099,0.13118012431245,0.32637540815873
"E2P69_RS12685",577.684307820486,0.887043711953461,0.23180027190829,3.826758720561,0.000129841671121884,0.00160502528899087
"E2P69_RS12690",262.056154045532,0.537989316943862,0.31121474445936,1.7286755416375,0.0838671811475658,0.242628121144156
"E2P69_RS12695",149.128403015154,0.335976989292203,0.37948890090709,0.885340753021023,0.375972876373029,0.616070903935898
"E2P69_RS12700",33.9703485386447,-0.0668922935429719,0.778058579898687,-0.085973338346429,0.931487611651327,NA
"E2P69_RS12705",545.526397891695,-0.129249399084417,0.311994221027093,-0.414268567728351,0.678677430741283,0.842583342227583
"E2P69_RS12710",273.22461158259,0.811545887515404,0.406757385569641,1.99515956269332,0.0460254798001966,0.163126524482991
"E2P69_RS12715",2.36059771282607,-2.82174910950781,2.85733499406623,-0.987545777925123,0.323375152677678,NA
"E2P69_RS12720",64.1263626413511,1.0563231517744,0.570673419912061,1.85101165555806,0.0641678763156234,NA
"E2P69_RS12725",55.5723364217656,1.25429596006884,0.663215896200526,1.89123325790973,0.0585932135945531,NA
"E2P69_RS12730",7.95648685388696,0.564214692938592,1.58886569334171,0.355105340434366,0.722510675959477,NA
"E2P69_RS12735",4.44262407415497,-5.33123888759029,2.43604349919189,-2.18848263151246,0.0286344650582461,NA
"E2P69_RS12740",3.93206899953489,1.06151936733096,2.33033293072117,0.45552262225572,0.648733296358381,NA
"E2P69_RS12745",0.996417230800203,-3.18874740254082,3.94488448947502,-0.808324657172707,0.418903711758012,NA
"E2P69_RS12750",0.342400324344879,-1.59481813634882,4.01982234865406,-0.396738462057362,0.691560334277851,NA
"E2P69_RS12755",14.5541323200405,-1.80319071214144,1.12396262627287,-1.60431554394378,0.108644516537532,NA
"E2P69_RS12760",28.1566041222972,0.62591482433333,1.09820190600239,0.569945126585827,0.568714916492471,NA
"E2P69_RS12765",2.90973333126729,-4.73087557051036,2.92479060373532,-1.61750915243931,0.105768421666013,NA
"E2P69_RS12770",26.9778274244221,0.0522011384877314,1.20585525808697,0.0432897216624043,0.965470584468251,NA
"E2P69_RS12775",174.414768698269,0.950592829113148,0.413451036121958,2.29916663900377,0.0214954786111652,0.0950156000986244
"E2P69_RS12780",372.589301671234,0.418928226886377,0.292396355228885,1.43274093330761,0.151931886934235,0.357313776815294
"E2P69_RS12785",141.359526002481,1.12193687632634,0.473107199148891,2.37142211816831,0.0177197807175976,0.0823572394038213
"E2P69_RS12790",34.8419477098812,0.925997892762768,0.727288921582039,1.27321875156367,0.202940428342045,NA
"E2P69_RS12795",54.9939666980554,0.670087054644474,0.755190509884689,0.887308627258558,0.374912762025347,NA
"E2P69_RS12800",964.523123042129,1.06170673359369,0.319366635679183,3.32441343265493,0.000886047364693454,0.00802453693011578
"E2P69_RS12810",124.681549580779,1.50424533592546,0.448224172125887,3.35601118697137,0.000790753700762687,0.00738945699678235
"E2P69_RS12815",631.892702095436,0.925701527825304,0.240337644262708,3.85167097174939,0.000117314580308282,0.0014866880087269
"E2P69_RS12820",441.067304785997,1.25669645663507,0.297369424177568,4.22604462483224,2.37834846276315e-05,0.000353540997228463
"E2P69_RS12825",2733.53524587982,-0.205853610033515,0.183244289251079,-1.1233834946499,0.261274656674769,0.497412868534433
"E2P69_RS12835",454.783772908336,-0.0533203215642721,0.262090404597176,-0.203442478736387,0.838789200728715,0.928094960479668
"E2P69_RS12840",1218.27377978844,-0.589382837432724,0.202384008550999,-2.91220063112943,0.0035889203589186,0.0239465273190724
"E2P69_RS12845",775.909679171279,-0.189691302769499,0.269974359818133,-0.702627104652765,0.482288166437517,0.704426449630634
"E2P69_RS12850",875.5904431961,0.200174022850411,0.320990179154679,0.623614165946026,0.53288100511373,0.742618584262528
"E2P69_RS12855",299.869595746085,0.865956836752927,0.308850841957021,2.80380273942537,0.00505037936981989,0.0310601532950126
"E2P69_RS12860",1157.53416081031,-0.0992583349708578,0.259412210548954,-0.382627844544452,0.701995721627535,0.860818283081728
"E2P69_RS12865",95.4440243191715,0.524617082435294,0.58190412218767,0.90155244211537,0.367294664017106,0.608644920664283
"E2P69_RS12870",633.147543450252,-0.207107580912004,0.266503680298571,-0.777128408433144,0.437083014885312,0.664585007095794
"E2P69_RS12875",941.96693863346,-0.350917972275732,0.227157401933856,-1.54482296983619,0.122389089694316,0.310870052626585
"E2P69_RS12880",15.439690449899,0.708400006534488,1.12318258089711,0.630707792822669,0.52823160275522,NA
"E2P69_RS12885",419.413272613852,-0.406935706527811,0.329714998223476,-1.23420441508698,0.217126742659276,0.444731113016644
"E2P69_RS12890",1829.08524969786,-0.75267372452079,0.208955599084525,-3.60207492796747,0.000315687337674843,0.00346900972091254
